time,tau_ref_traj,t_ld ,q_gear_meas,dq_meas,q_spring_meas,tau_sensor,rt_current,tau_esti,tau_mod
3.03266,2.36663,-0.00074396,0.115144,0.109009,-0.00728641,2.35412,5.54118,-0.00074396,2.45127
3.05209,2.3732,-0.000760561,0.116295,0.103831,-0.00728641,2.35412,7.07059,-0.000760561,2.47565
3.06273,2.39062,-0.000804578,0.118404,0.115911,-0.00728641,2.35412,5.76471,-0.000804578,2.52034
3.08208,2.39735,-0.000821587,0.119651,0.120322,-0.00728641,2.35412,5.16471,-0.000821587,2.54675
3.09309,2.41435,-0.000864552,0.121951,0.126937,-0.00738228,2.35412,4.05882,-0.000864552,2.59548
3.1125,2.42152,-0.000882653,0.123294,0.127608,-0.00738228,2.35412,5.50588,-0.000882653,2.62391
3.12256,2.43823,-0.000924889,0.125691,0.116487,-0.00738228,2.35412,6.52941,-0.000924889,2.67465
3.14324,2.4454,-0.000942996,0.126937,0.136045,-0.00738228,2.35412,5.35294,-0.000942996,2.70103
3.15392,2.46298,-0.000987417,0.12943,0.130005,-0.00738228,2.35412,5.12941,-0.000987417,2.75378
3.17605,2.47034,-0.00100601,0.130868,0.132498,-0.00747816,2.35412,5.56471,-0.00100601,2.7842
3.18649,2.48918,-0.00105363,0.133552,0.134319,-0.00747816,2.35412,6.78824,-0.00105363,2.84098
3.20323,2.49812,-0.0010762,0.13499,0.140743,-0.00747816,2.35412,4.81176,-0.0010762,2.87138
3.21297,2.5103,-0.00110699,0.1371,0.128087,-0.00747816,2.35412,7.38824,-0.00110699,2.91597
3.23413,2.51785,-0.00112605,0.138442,0.130005,-0.00757403,2.35412,4.03529,-0.00112605,2.94434
3.24393,2.53457,-0.00116831,0.141126,0.140072,-0.0076699,2.35412,5.47059,-0.00116831,3.00105
3.26433,2.54187,-0.00118676,0.142373,0.116678,-0.0076699,2.35412,7.31765,-0.00118676,3.02738
3.27496,2.55927,-0.00123071,0.144769,0.112364,-0.0076699,2.35412,5.71765,-0.00123071,3.07799
3.29513,2.56633,-0.00124855,0.146016,0.105365,-0.00776578,2.35412,6.2,-0.00124855,3.1043
3.30541,2.58396,-0.00129311,0.148125,0.102681,-0.00786165,2.35412,2.81176,-0.00129311,3.14882
3.32612,2.59085,-0.00131051,0.14918,0.109009,-0.00786165,2.35412,4.68235,-0.00131051,3.17107
3.3356,2.60787,-0.00135351,0.151289,0.101434,-0.0080534,2.35412,5,-0.00135351,3.21556
3.35556,2.61444,-0.00137013,0.152248,0.0908884,-0.00814927,2.35412,6.74118,-0.00137013,3.23579
3.36544,2.63178,-0.00141394,0.153877,0.0718095,-0.00814927,2.35412,4.21176,-0.00141394,3.27015
3.38455,2.63827,-0.00143034,0.154549,0.0650024,-0.0080534,2.35412,4.32941,-0.00143034,3.2843
3.39505,2.65489,-0.00147234,0.155699,0.0697961,-0.00786165,2.35412,4.55294,-0.00147234,3.30855
3.41421,2.66182,-0.00148984,0.15637,0.0697961,-0.00786165,2.35412,4.17647,-0.00148984,3.3227
3.42602,2.67969,-0.001535,0.157521,0.0483204,-0.00786165,2.35412,7.35294,-0.001535,3.34694
3.44616,2.68716,-0.00155388,0.158096,0.0575243,-0.00795753,2.35412,5.04706,-0.00155388,3.35906
3.4554,2.70347,-0.00159508,0.159151,0.0583871,-0.0080534,146.569,4.32941,-0.00159508,3.38128
3.47457,2.71002,-0.00161164,0.15963,0.0562779,-0.00814927,-85.5819,4.85882,-0.00161164,3.39138
3.48462,2.72659,-0.00165351,0.160589,0.0513884,-0.00834102,-64.4772,5.8,-0.00165351,3.41157
3.50498,2.73315,-0.00167007,0.161068,0.0572367,-0.00834102,-46.89,5.42353,-0.00167007,3.42167
3.5145,2.75052,-0.00171397,0.162218,0.0559903,-0.00834102,-32.8203,6.23529,-0.00171397,3.4459
3.52269,2.75698,-0.00173028,0.162698,0.0511007,-0.00834102,-26.9579,6.32941,-0.00173028,3.45599
3.54232,2.76346,-0.00174666,0.163177,0.0452524,-0.00824515,-43.3726,6.23529,-0.00174666,3.46608
3.55258,2.78081,-0.0017905,0.164136,0.0664405,-0.00814927,-71.5121,3.74118,-0.0017905,3.48626
3.57126,2.78739,-0.00180713,0.164807,0.0624138,-0.00824515,-69.1672,5.18824,-0.00180713,3.50039
