time,q_meas,q_gear_meas ,dq_meas,q_spring_meas,tau_current,tau_sensor
2.82494,1.76408,1.76417,-0.83717,-0.0260777,10.3529,17.5414
2.83325,1.75765,1.75765,-0.850113,-0.0257901,10.8588,17.3353
2.84103,1.75113,1.75123,-0.82672,-0.0257901,9.67059,17.2529
2.84894,1.74481,1.74481,-0.853564,-0.0258859,12.0706,17.2987
2.85695,1.73838,1.73819,-0.84647,-0.0258859,9.32941,17.459
2.86506,1.73186,1.73177,-0.829021,-0.0259818,7.87059,17.5597
2.87297,1.72534,1.72573,-0.8388,-0.0264612,8.81176,17.6696
2.88102,1.71883,1.71911,-0.859317,-0.026557,9.78824,17.7841
2.88894,1.71231,1.7124,-0.846182,-0.0263653,13.4,18.0086
2.89707,1.70588,1.70569,-0.903706,-0.0261735,6.75294,18.1643
2.90498,1.69946,1.69936,-0.836115,-0.0264612,11.2941,18.3612
